customer_id,customer_name,gender,age,city,state,signup_date,customer_segment
103168,Pooja Gupta,Male,45.0,Nagpur,Maharashtra,2021-01-08,New
103169,Ayesha Verma,Male,54.0,Gurgaon,Haryana,2025-05-10,Premium
103170,Neha Singh,Male,20.0,Chennai,Tamil Nadu,2023-08-31,Regular
103171,Kavita Thakur,Male,59.0,Surat,Gujarat,2022-04-26,VIP
103172,Riya Verma,Male,,Lucknow,Uttar Pradesh,2021-10-01,New
103173,Sanjay Kumar,Male,63.0,Mumbai,Maharashtra,2021-10-06,Premium
103174,Amit Sharma,male,43.0,Chennai,Tamil Nadu,2023-06-24,Premium
103175,Unknown,,56.0,Patna,Bihar,2021-11-24,Premium
103176,Simran Das,Male,37.0,Jaipur,Rajasthan,2023-10-06,Regular
103177,Neha Gupta,Male,24.0,Mumbai,Maharashtra,2024-04-19,New
103178,Ayesha Thakur,Male,37.0,Kolkata,West Bengal,2022-02-14,VIP
103179,Neha Kumar,Female,69.0,Chandigarh,Chandigarh,2024-10-08,Regular
103180,Kavita Verma,Female,25.0,Chandigarh,Chandigarh,2023-04-15,Regular
103181,Manish Agarwal,Female,23.0,Ranchi,Jharkhand,2022-12-15,Regular
103182,Simran Verma,female,58.0,Chandigarh,Chandigarh,2021-12-25,Regular
103183,Aditya Agarwal,,23.0,Indore,Madhya Pradesh,2021-01-06,New
103184,Anjali Khan,Male,34.0,Lucknow,Uttar Pradesh,2022-09-17,Premium
103185,Vikas Reddy,Female,33.0,Delhi,Delhi,2024-11-28,Regular
103186,Sanjay Mehta,Female,62.0,Hyderabad,Telangana,2024-05-19,New
103187,Ayesha Thakur,female,39.0,Pune,Maharashtra,2022-08-11,New
103188,Pooja Agarwal,Male,65.0,Chennai,Tamil Nadu,2022-06-27,New
103189,Ayesha Malhotra,female,59.0,Lucknow,Uttar Pradesh,2021-11-01,Regular
103190,Sanjay Malhotra,Female,62.0,Pune,Maharashtra,2023-05-15,New
103191,Sanjay Gupta,female,49.0,Kanpur,Uttar Pradesh,2025-03-20,Regular
103192,Rohit Joshi,Female,34.0,Ahmedabad,Gujarat,2021-06-01,New
103193,Rahul Khan,Male,64.0,Hyderabad,Telangana,2025-05-20,Premium
103194,Sneha Mehta,Male,68.0,Chandigarh,Chandigarh,2021-03-17,New
103195,Sneha Kumar,Female,59.0,Pune,Maharashtra,2022-09-23,Premium
103196,Nisha Roy,Female,22.0,Ranchi,Jharkhand,2021-11-18,Regular
103197,Sneha Mehta,Male,61.0,Pune,Maharashtra,2025-01-20,Regular
103198,Sanjay Singh,Female,23.0,Delhi,Delhi,2024-08-20,Premium
103199,Rohit Roy,Male,18.0,Mumbai,Maharashtra,2023-07-16,Regular
103200,Aditya Yadav,Female,67.0,Lucknow,Uttar Pradesh,2021-08-06,New
103201,Karan Mehta,,66.0,Mumbai,Maharashtra,2021-07-23,New
103202,Pooja Patel,Female,48.0,Kanpur,Uttar Pradesh,2024-11-07,Regular
103203,Karan Kumar,female,27.0,Hyderabad,Telangana,2025-12-26,New
103204,Riya Agarwal,Male,30.0,Nagpur,Maharashtra,2025-12-06,Premium
103205,Amit Das,Female,55.0,Mumbai,Maharashtra,2024-06-10,New
103206,Ayesha Verma,Male,47.0,Chennai,Tamil Nadu,2024-01-09,Regular
103207,Simran Gupta,,46.0,Hyderabad,Telangana,2021-08-02,Premium
103208,Amit Patel,Male,28.0,Ahmedabad,Gujarat,2021-05-16,New
103209,Nisha Mehta,Female,40.0,Kolkata,West Bengal,2021-08-30,New
103210,Manish Reddy,Female,20.0,Kanpur,Uttar Pradesh,2022-08-03,Regular
103211,Sneha Joshi,Male,67.0,Patna,Bihar,2021-06-16,Regular
103212,Simran Verma,Male,21.0,Bengaluru,Karnataka,2021-06-08,Regular
103213,Neha Patel,female,41.0,Gurgaon,Haryana,2023-04-27,Premium
103214,Sanjay Joshi,Female,50.0,Lucknow,Uttar Pradesh,2023-07-22,New
103215,Vivek Gupta,female,21.0,Mumbai,Maharashtra,2025-01-22,Premium
103216,Pooja Mishra,Male,25.0,Chandigarh,Chandigarh,2022-04-26,New
103217,Riya Sinha,,44.0,Pune,Maharashtra,2025-01-29,Regular
103218,Vivek Joshi,Female,43.0,Pune,Maharashtra,2024-03-25,Regular
103219,Rohit Sinha,Female,47.0,Patna,Bihar,2022-12-23,Regular
103220,Amit Jain,Female,39.0,Surat,Gujarat,2023-01-17,Regular
103221,Nisha Kumar,male,69.0,Surat,Gujarat,2025-03-11,New
103222,Sneha Khan,female,18.0,Patna,Bihar,2025-06-18,Premium
103223,Aditya Yadav,Male,49.0,Mumbai,Maharashtra,2021-11-16,New
103224,Rohit Sharma,M,23.0,Delhi,Delhi,2025-03-06,Regular
103225,Priya Joshi,female,65.0,Hyderabad,Telangana,2021-08-18,New
103226,Priya Joshi,Female,22.0,Kolkata,West Bengal,2024-02-08,Regular
103227,Vikas Mehta,Male,58.0,Kolkata,West Bengal,2023-03-30,Premium
103228,Rohit Das,Male,23.0,Bhopal,Madhya Pradesh,2023-10-17,New
103229,Vikas Malhotra,Female,22.0,Chandigarh,Chandigarh,2022-07-29,Regular
103230,Vikas Chauhan,Female,19.0,Delhi,Delhi,2024-04-17,Regular
103231,Karan Gupta,Male,41.0,Jaipur,Rajasthan,2024-02-14,Regular
103232,Pooja Thakur,Female,51.0,Kolkata,West Bengal,2021-04-18,Premium
103233,Nisha Sinha,Female,24.0,Lucknow,Uttar Pradesh,2021-05-15,Premium
103234,Simran Sinha,Female,33.0,Nagpur,Maharashtra,2025-09-20,Regular
103235,Aditya Singh,Male,60.0,Bhopal,Madhya Pradesh,2023-04-08,Regular
103236,Manish Sharma,F,42.0,Lucknow,Uttar Pradesh,2025-10-18,Regular
103237,Kavita Sinha,Male,45.0,Nagpur,Maharashtra,2024-11-29,Regular
103238,Neha Khan,Male,59.0,Patna,Bihar,2022-11-13,Premium
103239,Amit Yadav,female,38.0,Kolkata,West Bengal,2021-01-20,Premium
103240,Ayesha Sharma,Male,55.0,Ranchi,Jharkhand,2025-09-09,New
103241,Anjali Roy,Male,45.0,Bengaluru,Karnataka,2024-10-06,Regular
103242,Ayesha Thakur,Female,68.0,Kolkata,West Bengal,2022-05-17,Premium
103243,Unknown,Female,37.0,Kolkata,West Bengal,2023-11-24,Premium
103244,Anjali Yadav,M,41.0,Mumbai,Maharashtra,2025-09-16,New
103245,Sanjay Khan,Male,56.0,Jaipur,Rajasthan,2021-10-19,Regular
103246,Arjun Sinha,F,34.0,Pune,Maharashtra,2023-04-12,Regular
103247,Neha Thakur,Female,21.0,Jaipur,Rajasthan,2021-08-15,Regular
103248,Amit Sharma,Male,,Hyderabad,Telangana,2025-07-08,New
103249,Simran Mehta,female,62.0,Patna,Bihar,2022-08-09,Regular
103250,Simran Khan,Female,46.0,Hyderabad,Telangana,2025-10-11,Regular
103251,Rahul Roy,Male,44.0,Chennai,Tamil Nadu,2024-07-05,New
103252,Sneha Mehta,Male,22.0,Gurgaon,Haryana,2022-03-09,Regular
103253,Rahul Yadav,Female,26.0,Pune,Maharashtra,2022-11-20,Regular
103254,Sanjay Mishra,Male,68.0,Surat,Gujarat,2023-12-13,Premium
103255,Rohit Sinha,Female,29.0,Gurgaon,Haryana,2021-06-19,New
103256,Vikas Thakur,Male,46.0,Ahmedabad,Gujarat,2023-08-25,Premium
103257,Riya Khan,F,22.0,Bengaluru,Karnataka,2024-06-22,Premium
103258,Riya Das,female,29.0,Bhopal,Madhya Pradesh,2023-12-08,VIP
103259,Arjun Joshi,female,,Jaipur,Rajasthan,2021-04-18,Regular
103260,Anjali Thakur,Female,37.0,Noida,Uttar Pradesh,2024-08-25,New
103261,Anjali Jain,Male,36.0,Indore,Madhya Pradesh,2021-12-28,New
103262,Amit Joshi,Female,69.0,Patna,Bihar,2022-08-08,Regular
103263,Pooja Mishra,Male,42.0,Surat,Gujarat,2022-03-18,New
103264,Pooja Sinha,Male,39.0,Kolkata,West Bengal,2022-05-08,New
103265,Manish Sinha,female,33.0,Lucknow,Uttar Pradesh,2025-12-20,Regular
103266,Rahul Malhotra,Female,44.0,Hyderabad,Telangana,2022-04-24,Premium
103267,Karan Chauhan,Male,39.0,Gurgaon,Haryana,2023-07-20,New
103268,Kavita Mishra,F,57.0,Kanpur,Uttar Pradesh,2021-01-12,New
103269,Pooja Sinha,F,57.0,Patna,Bihar,2024-02-02,Regular
103270,Ayesha Khan,Male,42.0,Pune,Maharashtra,2024-08-14,Regular
103271,Karan Reddy,Male,22.0,Noida,Uttar Pradesh,2023-02-13,Regular
103272,Amit Jain,Male,26.0,Lucknow,Uttar Pradesh,2022-01-11,VIP
103273,Arjun Sinha,Male,25.0,Bhopal,Madhya Pradesh,2023-06-01,Premium
103274,Priya Verma,Female,55.0,Bhopal,Madhya Pradesh,2022-03-02,Regular
103275,Ayesha Agarwal,Female,41.0,Patna,Bihar,2024-02-19,Premium
103276,Amit Roy,female,62.0,Jaipur,Rajasthan,2021-06-08,Premium
103277,Riya Yadav,Female,24.0,Indore,Madhya Pradesh,2024-04-01,New
103278,Neha Jain,Female,24.0,Gurgaon,Haryana,2022-06-24,Regular
103279,Priya Sinha,Female,45.0,Indore,Madhya Pradesh,2022-08-06,New
103280,Amit Joshi,,20.0,Delhi,Delhi,2021-03-13,Premium
103281,Nisha Gupta,Male,40.0,Hyderabad,Telangana,2021-04-05,New
103282,Vivek Kumar,Male,42.0,Hyderabad,Telangana,2023-10-17,Regular
103283,Arjun Yadav,Male,101.0,Kanpur,Uttar Pradesh,2022-01-14,Regular
103284,Sneha Reddy,Male,20.0,Kanpur,Uttar Pradesh,2022-05-16,Regular
103285,Vikas Thakur,Female,36.0,Chennai,Tamil Nadu,2021-02-28,New
103286,Neha Sharma,Male,38.0,Kolkata,West Bengal,2021-12-16,New
103287,Simran Reddy,female,68.0,Jaipur,Rajasthan,2024-05-30,Premium
103288,Nisha Singh,M,49.0,Chandigarh,Chandigarh,2022-06-08,Premium
103289,Aditya Sharma,Female,49.0,Nagpur,Maharashtra,2021-12-12,Regular
103290,Ayesha Khan,Female,53.0,Ranchi,Delhi ,2024-03-07,Regular
103291,Kavita Verma,Male,55.0,Gurgaon,Haryana,2025-02-12,Regular
103292,Priya Mishra,Male,59.0,Jaipur,Rajasthan,2023-10-16,Regular
103293,Kavita Kumar,Male,25.0,Jaipur,Rajasthan,2025-05-02,Regular
103294,Arjun Verma,Female,23.0,Delhi,Delhi,2024-11-11,New
103295,Vikas Singh,Male,59.0,Pune,Maharashtra,2023-11-24,Regular
103296,Rahul Gupta,Female,47.0,Indore,Madhya Pradesh,2023-10-14,VIP
103297,Riya Chauhan,male,21.0,Pune,Maharashtra,2024-09-24,VIP
103298,Arjun Kumar,Male,61.0,Delhi,Delhi,2023-08-07,Premium
103299,Sneha Agarwal,,46.0,Indore,Madhya Pradesh,2025-05-05,New
103300,Manish Das,Male,49.0,Surat,Gujarat,2021-05-16,Regular
103301,Pooja Jain,Male,63.0,,Maharashtra,2023-01-28,Regular
103302,Sneha Mishra,Female,39.0,Chennai,Tamil Nadu,2024-07-12,Premium
103303,Amit Mehta,male,21.0,Kanpur,Uttar Pradesh,2023-02-21,New
103304,Arjun Jain,Female,,Kolkata,West Bengal,2021-07-30,Regular
103305,Karan Malhotra,Male,34.0,Chennai,Tamil Nadu,2025-10-26,New
103306,Vikas Roy,,58.0,Patna,Bihar,2021-03-26,Premium
103307,Priya Roy,Male,27.0,Jaipur,Rajasthan,2021-10-24,Regular
103308,Neha Yadav,Female,18.0,Chandigarh,Chandigarh,2023-09-12,Regular
103309,Sneha Jain,male,24.0,Delhi,Delhi,2025-04-02,Regular
103310,Priya Joshi,Male,55.0,Chandigarh,Chandigarh,2021-07-08,Regular
103311,Sneha Sharma,Female,52.0,Delhi,Delhi,2021-07-04,Regular
103312,Amit Sharma,Male,27.0,Nagpur,Maharashtra,2022-01-23,Premium
103313,Rahul Mehta,Female,28.0,Surat,Gujarat,2022-09-07,Regular
103314,Arjun Patel,Female,49.0,Chennai,Delhi ,2022-06-17,New
103315,Arjun Mehta,Male,46.0,Hyderabad,Telangana,2023-01-29,Regular
103316,Aditya Sharma,Male,56.0,Delhi,Delhi,2021-01-18,New
103317,Arjun Verma,female,51.0,Surat,Gujarat,2023-04-08,Regular
103318,Anjali Kumar,female,68.0,Gurgaon,Haryana,2024-10-02,Regular
103319,Neha Khan,Male,48.0,Lucknow,Uttar Pradesh,2022-03-19,Regular
103320,Amit Yadav,Male,34.0,Bhopal,Madhya Pradesh,2021-03-23,New
103321,Priya Khan,male,21.0,Ranchi,Jharkhand,2024-12-04,Regular
103322,Kavita Thakur,Male,65.0,Kanpur,Uttar Pradesh,2021-04-22,Premium
103323,Manish Reddy,Male,67.0,Chennai,Tamil Nadu,2023-12-19,New
103324,Sneha Chauhan,Male,18.0,Gurgaon,Haryana,2025-01-19,New
103325,Manish Mehta,Female,33.0,Lucknow,Uttar Pradesh,2025-06-02,Regular
103326,Simran Yadav,male,32.0,Kolkata,West Bengal,2025-03-27,Regular
103327,Simran Agarwal,Female,19.0,Patna,Bihar,2023-05-02,Regular
103328,Manish Joshi,Female,,Nagpur,Maharashtra,2021-10-13,New
103329,Ayesha Yadav,Female,19.0,Surat,Gujarat,2023-05-19,Regular
103330,Rohit Mehta,Male,29.0,Delhi,Delhi,2024-08-27,Premium
103331,Manish Joshi,Male,33.0,Delhi,Delhi,2025-08-10,Premium
103332,Rahul Patel,Male,47.0,Pune,Maharashtra,2024-09-11,Regular
103333,Karan Sharma,Female,42.0,Bengaluru,Karnataka,2021-10-08,Regular
103334,Ayesha Joshi,Male,52.0,Patna,Bihar,2023-09-21,New
103335,Sneha Kumar,,63.0,Nagpur,Maharashtra,2023-10-05,New
103336,Nisha Kumar,female,36.0,Lucknow,Uttar Pradesh,2022-12-15,Regular
103337,Neha Kumar,M,33.0,Patna,Bihar,2022-07-06,Premium
103338,Simran Das,Female,64.0,Hyderabad,Telangana,2024-05-17,Premium
103339,Sneha Sinha,Male,66.0,Noida,Uttar Pradesh,2025-10-13,Regular
103340,Unknown,Female,26.0,Bhopal,Madhya Pradesh,2024-06-05,New
103341,Amit Reddy,Male,50.0,Delhi,Delhi,2022-10-28,Premium
103342,Karan Roy,Male,60.0,Bengaluru,Karnataka,2022-08-25,Regular
103343,Rohit Singh,Female,44.0,Chennai,Tamil Nadu,2022-11-03,Regular
103344,Arjun Malhotra,Female,40.0,Bengaluru,Karnataka,2024-03-17,Premium
103345,Riya Gupta,Male,51.0,Gurgaon,Haryana,2023-08-26,New
103346,Vivek Joshi,female,50.0,Nagpur,Maharashtra,2021-11-10,Regular
103347,Sanjay Gupta,,19.0,Bhopal,Madhya Pradesh,2023-09-24,Premium
103348,Kavita Yadav,female,49.0,Indore,Madhya Pradesh,2021-12-25,Regular
103349,Rahul Roy,Female,43.0,Delhi,Delhi,2022-05-26,Regular
103350,Neha Khan,Male,20.0,Surat,Gujarat,2021-06-16,Premium
103351,Vikas Gupta,Male,37.0,Ranchi,Jharkhand,2023-07-12,New
103352,Priya Chauhan,M,33.0,Kolkata,West Bengal,2022-12-21,Regular
103353,Manish Thakur,,23.0,Noida,Uttar Pradesh,2021-12-02,VIP
103354,Priya Sinha,Male,52.0,Surat,Gujarat,2023-09-09,Regular
103355,Simran Roy,F,61.0,Patna,Bihar,2021-05-30,Regular
103356,Rohit Das,Male,31.0,Jaipur,Rajasthan,2023-06-30,Premium
103357,Priya Thakur,Male,38.0,,Jharkhand,2024-04-25,New
103358,Ayesha Khan,Female,58.0,Delhi,Delhi,2024-12-14,New
103359,Simran Khan,male,62.0,Ahmedabad,Gujarat,2024-07-13,Premium
103360,Priya Roy,Female,35.0,Lucknow,Uttar Pradesh,2025-08-30,Regular
103361,Karan Patel,Female,48.0,Mumbai,Maharashtra,2022-02-14,New
103362,Sanjay Das,F,51.0,Indore,Madhya Pradesh,2023-11-22,Regular
103363,Manish Yadav,M,27.0,Kanpur,Uttar Pradesh,2021-01-12,Premium
103364,Sanjay Patel,Female,43.0,Patna,Bihar,2025-12-14,VIP
103365,Amit Agarwal,Female,47.0,Indore,Madhya Pradesh,2023-04-29,Premium
103366,Rohit Khan,Female,56.0,Chennai,Tamil Nadu,2023-10-20,New
103367,Rahul Agarwal,Female,66.0,Bhopal,Madhya Pradesh,2024-01-22,Regular
103368,Priya Yadav,Male,33.0,Ranchi,Jharkhand,2021-07-07,New
103369,Rahul Singh,Male,67.0,Ranchi,Jharkhand,2025-04-23,Regular
103370,Rohit Das,Female,34.0,Kolkata,West Bengal,2022-10-23,New
103371,Neha Mehta,Male,41.0,Surat,Gujarat,2023-06-18,Regular
103372,Manish Agarwal,female,65.0,Bengaluru,Karnataka,2024-05-30,Regular
103373,Vikas Reddy,Female,62.0,Patna,Bihar,2023-08-23,Regular
103374,Simran Yadav,Male,30.0,Noida,Uttar Pradesh,2022-10-04,Premium
103375,Sanjay Reddy,female,44.0,Bengaluru,Karnataka,2023-06-17,Regular
103376,Ayesha Roy,Male,18.0,Delhi,Delhi,2025-05-21,Premium
103377,Pooja Malhotra,female,45.0,Lucknow,Uttar Pradesh,2021-11-27,Regular
103378,Ayesha Jain,male,64.0,Mumbai,Maharashtra,2023-12-30,Regular
103379,Sanjay Patel,male,49.0,Mumbai,Maharashtra,2024-05-22,New
103380,Ayesha Singh,Male,56.0,Hyderabad,Telangana,2024-03-02,Regular
103381,Manish Thakur,Male,52.0,Patna,Bihar,2021-01-02,Regular
103382,Pooja Mehta,,21.0,Ranchi,Jharkhand,2023-11-30,Regular
103383,Arjun Roy,Female,59.0,Mumbai,Maharashtra,2022-04-14,Premium
103384,Rohit Reddy,Male,50.0,Kanpur,Uttar Pradesh,2025-06-14,New
103385,Ayesha Singh,female,56.0,Gurgaon,Haryana,2024-03-06,New
103386,Simran Khan,male,44.0,Nagpur,Maharashtra,2023-12-01,Premium
103387,Priya Yadav,,101.0,Chennai,Tamil Nadu,2025-09-07,Regular
103388,Amit Patel,Male,20.0,Bhopal,Madhya Pradesh,2021-01-19,Premium
103389,Sneha Thakur,Male,29.0,Bengaluru,Karnataka,2023-04-13,Regular
103390,Simran Mishra,Male,23.0,Lucknow,Uttar Pradesh,2024-05-12,Regular
103391,Nisha Joshi,Male,46.0,Kanpur,Uttar Pradesh,2022-07-16,New
103392,Karan Das,,37.0,Bengaluru,Karnataka,2023-06-11,New
103393,Arjun Sinha,female,65.0,Pune,Maharashtra,2023-05-26,New
103394,Ayesha Jain,Male,57.0,Nagpur,Maharashtra,2025-06-20,Premium
103395,Neha Joshi,Female,27.0,Ahmedabad,Gujarat,2021-10-12,Regular
103396,Neha Mishra,male,49.0,Ranchi,Jharkhand,2025-12-21,Regular
103397,Arjun Mehta,Female,23.0,Gurgaon,Haryana,2024-12-26,Regular
103398,Pooja Joshi,Female,26.0,Ahmedabad,Gujarat,2023-02-28,Regular
103399,Rohit Yadav,female,32.0,Chennai,Tamil Nadu,2021-09-23,Regular
103400,Arjun Mehta,Female,34.0,Surat,Gujarat,2022-09-11,Regular
103401,Neha Roy,Male,29.0,Nagpur,Maharashtra,2023-08-02,Regular
103402,Riya Reddy,Male,27.0,Lucknow,Uttar Pradesh,2024-05-15,Regular
103403,Sneha Thakur,Female,33.0,Patna,Bihar,2025-02-01,Premium
103404,Arjun Thakur,Male,68.0,Delhi,Delhi,2024-02-12,Regular
103405,Sanjay Agarwal,female,38.0,Chandigarh,Chandigarh,2022-08-04,Premium
103406,Karan Agarwal,Female,30.0,Bhopal,Madhya Pradesh,2021-03-05,Regular
103407,Aditya Yadav,Male,27.0,Nagpur,Maharashtra,2021-05-08,Premium
103408,Riya Chauhan,Female,65.0,Ranchi,Jharkhand,2024-07-12,New
103409,Simran Malhotra,,30.0,,West Bengal,2025-04-11,New
103410,Riya Joshi,Male,29.0,Mumbai,Maharashtra,2022-11-17,New
103411,Arjun Khan,male,37.0,Indore,Madhya Pradesh,2021-05-18,Regular
103412,Neha Chauhan,Male,26.0,Patna,Bihar,2023-07-22,Regular
103413,Amit Gupta,Female,38.0,Delhi,Delhi,2023-01-11,New
103414,Priya Das,Female,42.0,Noida,Uttar Pradesh,2023-08-13,Premium
103415,Kavita Agarwal,male,22.0,Bhopal,Madhya Pradesh,2023-01-28,Regular
103416,Karan Chauhan,Female,46.0,Pune,Maharashtra,2021-09-30,Premium
103417,Pooja Khan,F,40.0,Ranchi,Jharkhand,2025-08-23,Regular
103418,Pooja Agarwal,Female,38.0,Ahmedabad,Gujarat,2023-11-29,New
103419,Sneha Reddy,Male,46.0,Chennai,Tamil Nadu,2023-03-13,New
103420,Sanjay Gupta,Male,37.0,Chandigarh,Chandigarh,2024-11-01,New
103421,Neha Patel,Female,51.0,Patna,Bihar,2025-05-21,VIP
103422,Kavita Chauhan,Female,30.0,Surat,Gujarat,2024-07-31,Regular
103423,Ayesha Roy,Female,43.0,Jaipur,Rajasthan,2021-10-24,Premium
103424,Vivek Sharma,Male,43.0,Bengaluru,Karnataka,2024-07-19,Premium
103425,Aditya Sinha,Female,49.0,Chandigarh,Chandigarh,2024-07-24,Regular
103426,Karan Reddy,Female,30.0,Ahmedabad,Gujarat,2022-02-21,Regular
103427,Neha Patel,Male,45.0,Lucknow,Uttar Pradesh,2022-01-02,Premium
103428,Nisha Sharma,Female,60.0,Kanpur,Uttar Pradesh,2025-08-11,New
103429,Amit Agarwal,Female,67.0,Jaipur,Rajasthan,2023-01-20,Regular
103430,Amit Sharma,Male,47.0,Noida,Uttar Pradesh,2021-10-06,New
103431,Rahul Malhotra,male,58.0,Kanpur,Uttar Pradesh,2024-03-04,Regular
103432,Rahul Das,,59.0,Gurgaon,Haryana,2021-12-08,Regular
103433,Sanjay Yadav,Female,69.0,Lucknow,Uttar Pradesh,2024-12-10,Regular
103434,Unknown,Male,51.0,Bhopal,Madhya Pradesh,2022-10-07,New
103435,Priya Patel,Female,40.0,Indore,Madhya Pradesh,2025-11-04,Regular
103436,Rohit Chauhan,Male,47.0,Ahmedabad,Gujarat,2024-10-09,Regular
103437,Pooja Patel,Male,35.0,Patna,Bihar,2023-10-02,New
103438,Vikas Verma,Male,40.0,Chandigarh,Chandigarh,2023-03-11,Premium
103439,Vikas Malhotra,Male,20.0,Hyderabad,Telangana,2022-12-21,Premium
103440,Rohit Sharma,female,37.0,Kolkata,West Bengal,2022-03-04,Regular
103441,Kavita Agarwal,male,58.0,Jaipur,Rajasthan,2024-12-16,Regular
103442,Ayesha Singh,Female,23.0,Ranchi,Jharkhand,2024-07-05,Premium
103443,Karan Sharma,Male,48.0,Nagpur,Maharashtra,2024-02-13,Regular
103444,Nisha Khan,F,64.0,Ranchi,Jharkhand,2021-03-06,Regular
103445,Anjali Thakur,male,40.0,Bengaluru,Karnataka,2021-11-14,New
103446,Anjali Verma,,63.0,Pune,Maharashtra,2021-12-04,Regular
103447,Nisha Gupta,Male,66.0,Noida,Uttar Pradesh,2024-11-05,Regular
103448,Sneha Reddy,Female,61.0,Chennai,Tamil Nadu,2022-12-01,Regular
103449,Arjun Roy,female,21.0,Chandigarh,Chandigarh,2025-07-23,Regular
103450,Arjun Gupta,Female,22.0,Mumbai,Maharashtra,2021-03-12,New
103451,Unknown,Male,22.0,Hyderabad,Telangana,2025-01-14,Premium
103452,Karan Mehta,,56.0,Patna,Bihar,2021-05-08,Regular
103453,Vikas Singh,Male,23.0,Bhopal,Madhya Pradesh,2025-03-29,Regular
103454,Vikas Agarwal,Male,46.0,Gurgaon,Haryana,2021-11-30,Regular
103455,Aditya Joshi,Male,51.0,Nagpur,Maharashtra,2025-04-17,Regular
103456,Arjun Mehta,Male,65.0,Hyderabad,Telangana,2023-09-24,VIP
103457,Pooja Chauhan,Male,24.0,Noida,Uttar Pradesh,2025-11-18,New
103458,Pooja Thakur,Male,51.0,Chennai,Tamil Nadu,2024-08-31,New
103459,Rahul Das,female,19.0,Mumbai,Maharashtra,2024-05-06,New
103460,Rahul Mehta,Female,29.0,Gurgaon,Haryana,2025-04-19,New
103461,Sanjay Yadav,male,43.0,Kolkata,West Bengal,2024-01-01,Regular
103462,Sanjay Mishra,Male,34.0,Hyderabad,Telangana,2021-07-25,New
103463,Vivek Mishra,female,59.0,Hyderabad,Telangana,2021-06-06,New
103464,Simran Khan,Female,34.0,Bengaluru,Karnataka,2021-12-22,Regular
103465,Nisha Gupta,Male,57.0,Pune,Maharashtra,2025-09-20,Regular
103466,Manish Das,Male,47.0,,Bihar,2022-09-05,Regular
103467,Vivek Agarwal,Male,44.0,Jaipur,Rajasthan,2023-04-05,Premium
103468,Sanjay Sharma,Female,33.0,Chennai,Tamil Nadu,2023-07-17,Premium
103469,Arjun Sinha,female,,Bengaluru,Karnataka,2021-01-13,Premium
103470,Neha Gupta,male,58.0,Hyderabad,Telangana,2021-01-20,Regular
103471,Rohit Verma,female,50.0,Pune,Maharashtra,2024-10-18,Premium
103472,Pooja Sinha,Male,56.0,Chandigarh,Chandigarh,2021-07-28,Regular
103473,Nisha Das,Male,18.0,Bhopal,Madhya Pradesh,2024-12-26,New
103474,Priya Roy,female,69.0,Indore,Madhya Pradesh,2021-03-18,Premium
103475,Rohit Verma,Female,66.0,Kolkata,West Bengal,2025-09-04,Regular
103476,Simran Agarwal,Male,41.0,Chandigarh,Chandigarh,2021-07-10,Premium
103477,Neha Joshi,Male,32.0,Hyderabad,Telangana,2022-06-27,Regular
103478,Simran Thakur,M,68.0,Delhi,Delhi,2025-11-12,New
103479,Vikas Patel,Male,24.0,Delhi,Delhi,2023-05-14,New
103480,Karan Jain,Female,28.0,Kanpur,Uttar Pradesh,2023-03-12,Regular
103481,Pooja Kumar,Male,44.0,Kanpur,Uttar Pradesh,2023-04-05,Regular
103482,Arjun Malhotra,male,53.0,Ahmedabad,Gujarat,2023-12-15,Regular
103483,Sanjay Chauhan,Female,26.0,Bhopal,Madhya Pradesh,2025-04-22,New
103484,Karan Verma,Male,,Pune,Maharashtra,2021-01-18,Regular
103485,Arjun Reddy,Female,24.0,Jaipur,Rajasthan,2024-04-09,Premium
103486,Vikas Malhotra,Female,36.0,Gurgaon,Haryana,2025-09-06,Regular
103487,Karan Chauhan,Male,54.0,Indore,Madhya Pradesh,2023-08-27,New
103488,Kavita Malhotra,Female,41.0,Bhopal,Madhya Pradesh,2021-01-28,New
103489,Vivek Roy,Female,47.0,Pune,Maharashtra,2023-11-16,Regular
103490,Sneha Chauhan,Female,46.0,Chandigarh,Chandigarh,2023-03-02,New
103491,Vikas Mehta,Female,33.0,Chandigarh,Chandigarh,2021-01-19,New
103492,Nisha Das,Female,41.0,Ahmedabad,Gujarat,2021-06-29,New
103493,Karan Agarwal,Male,57.0,Mumbai,Maharashtra,2022-12-30,New
103494,Pooja Kumar,Female,25.0,Chandigarh,Chandigarh,2023-05-31,Regular
103495,Nisha Verma,Male,49.0,,Chandigarh,2023-12-11,Regular
103496,Rahul Reddy,male,57.0,Lucknow,Uttar Pradesh,2023-07-08,New
103497,Kavita Patel,Female,42.0,Pune,Maharashtra,2022-09-11,Regular
103498,Aditya Malhotra,female,24.0,Delhi,Delhi,2022-12-17,Regular
103499,Simran Jain,,57.0,Gurgaon,Haryana,2023-10-29,Regular
103500,Sneha Mishra,Male,64.0,Surat,Gujarat,2024-01-23,Regular
103501,Karan Gupta,Male,36.0,Kanpur,Uttar Pradesh,2021-12-15,Regular
103502,Karan Thakur,Male,39.0,Nagpur,Maharashtra,2022-10-24,Regular
103503,Karan Das,Female,19.0,Noida,Uttar Pradesh,2024-06-27,Regular
103504,Vikas Malhotra,Male,54.0,Gurgaon,Haryana,2022-10-19,New
103505,Sanjay Jain,Female,58.0,Nagpur,Maharashtra,2025-04-14,New
